No.,標準特厚,種,typ,杭種,D,t,Fc,fc_,fbc,sigma_e,Ec,ap,dp,ftp,sigma_pu,Ep,has_reinf,nr,r_designation,ag,dr,ftr,Er,ts,fts,Es,ps_sigma_y,PipeGrade,CatalogAo,CatalogAc,CatalogAs,CatalogAe,CatalogIe,CatalogMl,CatalogMa,CatalogMu,CatalogQl,CatalogQa,CatalogWeight,Corr1Ao,Corr1Ac,Corr1As,Corr1Ae,Corr1Ie,Corr1Mu,Corr1Weight,Corr1Note
2268,標準型,,Hi-SC105-800-標準型-110-21,SC,800,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,21,325,205000,0,SKK490,238400,187100,51400,450400,30629450000,2251.0,3433.0,5627.0,3212.0,4830.0,0.861,235900,187100,48900,437600,29604860000,5376.0,0.0,
2269,標準型,,Hi-SC105-800-標準型-110-22,SC,800,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,22,325,205000,0,SKK490,238400,184700,53800,460300,31330000000,2319.0,3578.0,5843.0,3360.0,5054.0,0.874,235900,184700,51300,447400,30305610000,5594.0,0.0,
2270,標準型,,Hi-SC105-800-標準型-110-23,SC,800,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,23,325,205000,0,SKK490,238400,182300,56100,470000,32024800000,2387.0,3723.0,6056.0,3508.0,5277.0,0.887,235900,182300,53600,457200,31000610000,5809.0,0.0,
2271,標準型,,Hi-SC105-800-標準型-110-24,SC,800,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,24,325,205000,0,SKK490,238400,179900,58500,479800,32713860000,2454.0,3866.0,6266.0,3656.0,5499.0,0.9,235900,179900,56000,466900,31689880000,6020.0,0.0,
2272,標準型,,Hi-SC105-800-標準型-110-25,SC,800,110,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,25,325,205000,0,SKK490,238400,177600,60900,489500,33397200000,2521.0,4009.0,6473.0,3804.0,5721.0,0.912,235900,177600,58400,476700,32373450000,6229.0,0.0,
2273,厚型,,Hi-SC105-800-厚型-130-6,SC,800,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,273600,258700,15000,335400,20797330000,736.0,1103.0,1876.0,935.0,1406.0,0.751,271100,258700,12500,322500,19770900000,1577.0,0.0,
2274,厚型,,Hi-SC105-800-厚型-130-7,SC,800,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,273600,256200,17400,345600,21586730000,848.0,1271.0,2161.0,1089.0,1639.0,0.764,271100,256200,14900,332700,20560350000,1867.0,0.0,
2275,厚型,,Hi-SC105-800-厚型-130-8,SC,800,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,273600,253700,19900,355700,22370060000,958.0,1436.0,2440.0,1244.0,1871.0,0.777,271100,253700,17400,342900,21343750000,2150.0,0.0,
2276,厚型,,Hi-SC105-800-厚型-130-9,SC,800,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,9,325,205000,0,SKK490,273600,251300,22400,365900,23147340000,1067.0,1599.0,2715.0,1397.0,2102.0,0.791,271100,251300,19900,353000,22121110000,2428.0,0.0,
2277,厚型,,Hi-SC105-800-厚型-130-10,SC,800,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,10,325,205000,0,SKK490,273600,248800,24800,376000,23918590000,1175.0,1760.0,2984.0,1551.0,2332.0,0.804,271100,248800,22300,363100,22892440000,2700.0,0.0,
2278,厚型,,Hi-SC105-800-厚型-130-11,SC,800,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,11,325,205000,0,SKK490,273600,246400,27300,386100,24683840000,1281.0,1919.0,3249.0,1704.0,2562.0,0.817,271100,246400,24800,373200,23657780000,2968.0,0.0,
2279,厚型,,Hi-SC105-800-厚型-130-12,SC,800,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,12,325,205000,0,SKK490,273600,243900,29700,396200,25443090000,1387.0,2077.0,3510.0,1856.0,2792.0,0.83,271100,243900,27200,383300,24417140000,3232.0,0.0,
2280,厚型,,Hi-SC105-800-厚型-130-13,SC,800,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,13,325,205000,0,SKK490,273600,241500,32100,406200,26196390000,1491.0,2233.0,3766.0,2008.0,3021.0,0.844,271100,241500,29600,393400,25170550000,3491.0,0.0,
2281,厚型,,Hi-SC105-800-厚型-130-14,SC,800,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,14,325,205000,0,SKK490,273600,239100,34600,416200,26943730000,1594.0,2388.0,4018.0,2160.0,3249.0,0.857,271100,239100,32100,403400,25918020000,3746.0,0.0,
2282,厚型,,Hi-SC105-800-厚型-130-15,SC,800,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,15,325,205000,0,SKK490,273600,236600,37000,426200,27685160000,1697.0,2542.0,4266.0,2312.0,3477.0,0.87,271100,236600,34500,413400,26659580000,3996.0,0.0,
2283,厚型,,Hi-SC105-800-厚型-130-16,SC,800,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,16,325,205000,0,SKK490,273600,234200,39400,436200,28420680000,1799.0,2694.0,4510.0,2463.0,3704.0,0.883,271100,234200,36900,423300,27395240000,4243.0,0.0,
2284,厚型,,Hi-SC105-800-厚型-130-17,SC,800,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,17,325,205000,0,SKK490,273600,231800,41800,446100,29150320000,1900.0,2845.0,4750.0,2613.0,3930.0,0.896,271100,231800,39300,433300,28125030000,4486.0,0.0,
2285,厚型,,Hi-SC105-800-厚型-130-18,SC,800,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,18,325,205000,0,SKK490,273600,229400,44200,456000,29874100000,2000.0,2995.0,4986.0,2763.0,4156.0,0.909,271100,229400,41700,443200,28848980000,4724.0,0.0,
2286,厚型,,Hi-SC105-800-厚型-130-19,SC,800,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,19,325,205000,0,SKK490,273600,227000,46600,465900,30592050000,2099.0,3144.0,5219.0,2913.0,4382.0,0.922,271100,227000,44100,453100,29567090000,4959.0,0.0,
2287,厚型,,Hi-SC105-800-厚型-130-20,SC,800,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,20,325,205000,0,SKK490,273600,224600,49000,475800,31304170000,2198.0,3292.0,5448.0,3063.0,4606.0,0.935,271100,224600,46500,462900,30279390000,5190.0,0.0,
2288,厚型,,Hi-SC105-800-厚型-130-21,SC,800,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,21,325,205000,0,SKK490,273600,222200,51400,485600,32010500000,2296.0,3439.0,5674.0,3212.0,4830.0,0.947,271100,222200,48900,472800,30985910000,5418.0,0.0,
2289,厚型,,Hi-SC105-800-厚型-130-22,SC,800,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,22,325,205000,0,SKK490,273600,219900,53800,495400,32711050000,2393.0,3585.0,5897.0,3360.0,5054.0,0.96,271100,219900,51300,482600,31686650000,5642.0,0.0,
2290,厚型,,Hi-SC105-800-厚型-130-23,SC,800,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,23,325,205000,0,SKK490,273600,217500,56100,505200,33405840000,2468.0,3730.0,6116.0,3508.0,5277.0,0.973,271100,217500,53600,492400,32381650000,5863.0,0.0,
2291,厚型,,Hi-SC105-800-厚型-130-24,SC,800,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,24,325,205000,0,SKK490,273600,215100,58500,515000,34094900000,2537.0,3874.0,6332.0,3656.0,5499.0,0.986,271100,215100,56000,502100,33070930000,6081.0,0.0,
2292,厚型,,Hi-SC105-800-厚型-130-25,SC,800,130,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,25,325,205000,0,SKK490,273600,212800,60900,524700,34778240000,2605.0,4017.0,6545.0,3804.0,5721.0,0.999,271100,212800,58400,511800,33754500000,6296.0,0.0,
2293,特厚型,,Hi-SC105-800-特厚型-150-6,SC,800,150,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,306300,291300,15000,368000,21903300000,736.0,1102.0,1876.0,935.0,1406.0,0.831,303800,291300,12500,355200,20876860000,1577.0,0.0,
2294,特厚型,,Hi-SC105-800-特厚型-150-7,SC,800,150,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,306300,288900,17400,378200,22692700000,848.0,1270.0,2161.0,1089.0,1639.0,0.844,303800,288900,14900,365400,21666320000,1867.0,0.0,
2295,特厚型,,Hi-SC105-800-特厚型-150-8,SC,800,150,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,306300,286400,19900,388400,23476030000,958.0,1435.0,2440.0,1244.0,1871.0,0.858,303800,286400,17400,375500,22449710000,2150.0,0.0,
2296,特厚型,,Hi-SC105-800-特厚型-150-9,SC,800,150,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,9,325,205000,0,SKK490,306300,283900,22400,398600,24253310000,1067.0,1598.0,2715.0,1397.0,2102.0,0.871,303800,283900,19900,385700,23227070000,2428.0,0.0,
2297,特厚型,,Hi-SC105-800-特厚型-150-10,SC,800,150,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,10,325,205000,0,SKK490,306300,281500,24800,408700,25024560000,1174.0,1759.0,2984.0,1551.0,2332.0,0.884,303800,281500,22300,395800,23998410000,2700.0,0.0,
2298,特厚型,,Hi-SC105-800-特厚型-150-11,SC,800,150,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,11,325,205000,0,SKK490,306300,279000,27300,418800,25789800000,1281.0,1919.0,3249.0,1704.0,2562.0,0.897,303800,279000,24800,405900,24763750000,2968.0,0.0,
2299,特厚型,,Hi-SC105-800-特厚型-150-12,SC,800,150,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,12,325,205000,0,SKK490,306300,276600,29700,428800,26549060000,1386.0,2077.0,3509.0,1856.0,2792.0,0.91,303800,276600,27200,416000,25523110000,3232.0,0.0,
2300,特厚型,,Hi-SC105-800-特厚型-150-13,SC,800,150,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,13,325,205000,0,SKK490,306300,274200,32100,438900,27302350000,1491.0,2233.0,3766.0,2008.0,3021.0,0.924,303800,274200,29600,426000,26276510000,3491.0,0.0,
2301,特厚型,,Hi-SC105-800-特厚型-150-14,SC,800,150,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,14,325,205000,0,SKK490,306300,271700,34600,448900,28049700000,1594.0,2388.0,4019.0,2160.0,3249.0,0.937,303800,271700,32100,436000,27023980000,3746.0,0.0,
2302,特厚型,,Hi-SC105-800-特厚型-150-15,SC,800,150,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,15,325,205000,0,SKK490,306300,269300,37000,458900,28791120000,1697.0,2542.0,4269.0,2312.0,3477.0,0.95,303800,269300,34500,446000,27765540000,3998.0,0.0,
2303,特厚型,,Hi-SC105-800-特厚型-150-16,SC,800,150,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,16,325,205000,0,SKK490,306300,266900,39400,468900,29526650000,1799.0,2694.0,4514.0,2463.0,3704.0,0.963,303800,266900,36900,456000,28501210000,4246.0,0.0,
2304,特厚型,,Hi-SC105-800-特厚型-150-17,SC,800,150,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,17,325,205000,0,SKK490,306300,264500,41800,478800,30256290000,1900.0,2846.0,4757.0,2613.0,3930.0,0.976,303800,264500,39300,465900,29231000000,4490.0,0.0,
2305,特厚型,,Hi-SC105-800-特厚型-150-18,SC,800,150,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,18,325,205000,0,SKK490,306300,262100,44200,488700,30980070000,2000.0,2996.0,4995.0,2763.0,4156.0,0.989,303800,262100,41700,475900,29954940000,4731.0,0.0,
2306,特厚型,,Hi-SC105-800-特厚型-150-19,SC,800,150,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,19,325,205000,0,SKK490,306300,259700,46600,498600,31698010000,2100.0,3145.0,5231.0,2913.0,4382.0,1.002,303800,259700,44100,485700,30673050000,4968.0,0.0,
2307,特厚型,,Hi-SC105-800-特厚型-150-20,SC,800,150,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,20,325,205000,0,SKK490,306300,257300,49000,508500,32410130000,2199.0,3293.0,5463.0,3063.0,4606.0,1.015,303800,257300,46500,495600,31385360000,5203.0,0.0,
2308,特厚型,,Hi-SC105-800-特厚型-150-21,SC,800,150,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,21,325,205000,0,SKK490,306300,254900,51400,518300,33116460000,2297.0,3440.0,5692.0,3212.0,4830.0,1.027,303800,254900,48900,505400,32091870000,5433.0,0.0,
2309,特厚型,,Hi-SC105-800-特厚型-150-22,SC,800,150,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,22,325,205000,0,SKK490,306300,252500,53800,528100,33817010000,2394.0,3586.0,5918.0,3360.0,5054.0,1.04,303800,252500,51300,515200,32792620000,5661.0,0.0,
2310,特厚型,,Hi-SC105-800-特厚型-150-23,SC,800,150,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,23,325,205000,0,SKK490,306300,250200,56100,537900,34511810000,2491.0,3731.0,6141.0,3508.0,5277.0,1.053,303800,250200,53600,525000,33487620000,5886.0,0.0,
2311,特厚型,,Hi-SC105-800-特厚型-150-24,SC,800,150,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,24,325,205000,0,SKK490,306300,247800,58500,547700,35200860000,2588.0,3876.0,6361.0,3656.0,5499.0,1.066,303800,247800,56000,534800,34176890000,6107.0,0.0,
2312,特厚型,,Hi-SC105-800-特厚型-150-25,SC,800,150,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,25,325,205000,0,SKK490,306300,245400,60900,557400,35884210000,2670.0,4019.0,6578.0,3804.0,5721.0,1.079,303800,245400,58400,544500,34860460000,6326.0,0.0,
2313,標準型,,Hi-SC105-900-標準型-120-6,SC,900,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,294100,277200,16900,363600,29836540000,941.0,1410.0,2397.0,1053.0,1584.0,0.811,291200,277200,14000,349100,28374410000,2014.0,0.0,
2314,標準型,,Hi-SC105-900-標準型-120-7,SC,900,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,294100,274400,19600,375100,30966770000,1084.0,1624.0,2763.0,1227.0,1845.0,0.826,291200,274400,16800,360600,29504710000,2386.0,0.0,
2315,標準型,,Hi-SC105-900-標準型-120-8,SC,900,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,294100,271600,22400,386500,32089300000,1225.0,1834.0,3122.0,1401.0,2107.0,0.841,291200,271600,19600,372100,30627310000,2750.0,0.0,
2316,標準型,,Hi-SC105-900-標準型-120-9,SC,900,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,9,325,205000,0,SKK490,294100,268900,25200,398000,33204140000,1364.0,2043.0,3475.0,1574.0,2368.0,0.856,291200,268900,22400,383500,31742240000,3108.0,0.0,
2317,標準型,,Hi-SC105-900-標準型-120-10,SC,900,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,10,325,205000,0,SKK490,294100,266100,28000,409400,34311330000,1501.0,2248.0,3822.0,1747.0,2628.0,0.871,291200,266100,25100,394900,32849530000,3459.0,0.0,
2318,標準型,,Hi-SC105-900-標準型-120-11,SC,900,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,11,325,205000,0,SKK490,294100,263300,30700,420800,35410890000,1637.0,2452.0,4163.0,1920.0,2887.0,0.886,291200,263300,27900,406300,33949190000,3804.0,0.0,
2319,標準型,,Hi-SC105-900-標準型-120-12,SC,900,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,12,325,205000,0,SKK490,294100,260600,33500,432100,36502840000,1771.0,2653.0,4498.0,2092.0,3146.0,0.901,291200,260600,30700,417700,35041260000,4143.0,0.0,
2320,標準型,,Hi-SC105-900-標準型-120-13,SC,900,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,13,325,205000,0,SKK490,294100,257800,36200,443500,37587200000,1905.0,2853.0,4827.0,2264.0,3405.0,0.916,291200,257800,33400,429000,36125750000,4476.0,0.0,
2321,標準型,,Hi-SC105-900-標準型-120-14,SC,900,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,14,325,205000,0,SKK490,294100,255100,39000,454800,38664000000,2037.0,3051.0,5150.0,2435.0,3663.0,0.93,291200,255100,36100,440300,37202690000,4803.0,0.0,
2322,標準型,,Hi-SC105-900-標準型-120-15,SC,900,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,15,325,205000,0,SKK490,294100,252300,41700,466100,39733260000,2168.0,3247.0,5467.0,2606.0,3920.0,0.945,291200,252300,38900,451600,38272100000,5124.0,0.0,
2323,標準型,,Hi-SC105-900-標準型-120-16,SC,900,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,16,325,205000,0,SKK490,294100,249600,44400,477300,40795010000,2298.0,3442.0,5779.0,2777.0,4176.0,0.96,291200,249600,41600,462900,39334010000,5440.0,0.0,
2324,標準型,,Hi-SC105-900-標準型-120-17,SC,900,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,17,325,205000,0,SKK490,294100,246900,47200,488600,41849270000,2427.0,3636.0,6085.0,2947.0,4432.0,0.975,291200,246900,44300,474100,40388440000,5750.0,0.0,
2325,標準型,,Hi-SC105-900-標準型-120-18,SC,900,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,18,325,205000,0,SKK490,294100,244200,49900,499800,42896060000,2556.0,3828.0,6387.0,3117.0,4688.0,0.989,291200,244200,47100,485300,41435410000,6055.0,0.0,
2326,標準型,,Hi-SC105-900-標準型-120-19,SC,900,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,19,325,205000,0,SKK490,294100,241500,52600,511000,43935410000,2683.0,4019.0,6683.0,3286.0,4943.0,1.004,291200,241500,49800,496500,42474950000,6354.0,0.0,
2327,標準型,,Hi-SC105-900-標準型-120-20,SC,900,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,20,325,205000,0,SKK490,294100,238800,55300,522100,44967340000,2810.0,4208.0,6975.0,3455.0,5197.0,1.018,291200,238800,52500,507700,43507080000,6649.0,0.0,
2328,標準型,,Hi-SC105-900-標準型-120-21,SC,900,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,21,325,205000,0,SKK490,294100,236100,58000,533300,45991870000,2935.0,4397.0,7262.0,3624.0,5451.0,1.033,291200,236100,55200,518800,44531830000,6939.0,0.0,
2329,標準型,,Hi-SC105-900-標準型-120-22,SC,900,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,22,325,205000,0,SKK490,294100,233400,60700,544400,47009030000,3043.0,4584.0,7545.0,3792.0,5704.0,1.048,291200,233400,57900,529900,45549210000,7224.0,0.0,
2330,標準型,,Hi-SC105-900-標準型-120-23,SC,900,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,23,325,205000,0,SKK490,294100,230700,63400,555400,48018840000,3129.0,4770.0,7823.0,3960.0,5956.0,1.062,291200,230700,60500,541000,46559250000,7505.0,0.0,
2331,標準型,,Hi-SC105-900-標準型-120-24,SC,900,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,24,325,205000,0,SKK490,294100,228000,66000,566500,49021330000,3216.0,4954.0,8098.0,4128.0,6208.0,1.077,291200,228000,63200,552000,47561980000,7782.0,0.0,
2332,標準型,,Hi-SC105-900-標準型-120-25,SC,900,120,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,25,325,205000,0,SKK490,294100,225300,68700,577500,50016510000,3302.0,5138.0,8369.0,4295.0,6459.0,1.091,291200,225300,65900,563100,48557420000,8055.0,0.0,
2333,厚型,,Hi-SC105-900-厚型-140-6,SC,900,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,334300,317400,16900,403800,31897420000,941.0,1410.0,2397.0,1053.0,1584.0,0.909,331400,317400,14000,389300,30435300000,2014.0,0.0,
2334,厚型,,Hi-SC105-900-厚型-140-7,SC,900,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,334300,314600,19600,415300,33027650000,1084.0,1624.0,2763.0,1227.0,1845.0,0.925,331400,314600,16800,400800,31565590000,2386.0,0.0,
2335,厚型,,Hi-SC105-900-厚型-140-8,SC,900,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,334300,311800,22400,426700,34150180000,1226.0,1836.0,3122.0,1401.0,2107.0,0.94,331400,311800,19600,412300,32688190000,2750.0,0.0,
2336,厚型,,Hi-SC105-900-厚型-140-9,SC,900,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,9,325,205000,0,SKK490,334300,309100,25200,438200,35265020000,1365.0,2044.0,3475.0,1574.0,2368.0,0.955,331400,309100,22400,423700,33803130000,3107.0,0.0,
2337,厚型,,Hi-SC105-900-厚型-140-10,SC,900,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,10,325,205000,0,SKK490,334300,306300,28000,449600,36372210000,1503.0,2251.0,3822.0,1747.0,2628.0,0.969,331400,306300,25100,435100,34910410000,3459.0,0.0,
2338,厚型,,Hi-SC105-900-厚型-140-11,SC,900,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,11,325,205000,0,SKK490,334300,303500,30700,461000,37471770000,1639.0,2455.0,4165.0,1920.0,2887.0,0.984,331400,303500,27900,446500,36010080000,3805.0,0.0,
2339,厚型,,Hi-SC105-900-厚型-140-12,SC,900,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,12,325,205000,0,SKK490,334300,300800,33500,472400,38563720000,1774.0,2657.0,4501.0,2092.0,3146.0,0.999,331400,300800,30700,457900,37102140000,4145.0,0.0,
2340,厚型,,Hi-SC105-900-厚型-140-13,SC,900,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,13,325,205000,0,SKK490,334300,298000,36200,483700,39648080000,1908.0,2857.0,4833.0,2264.0,3405.0,1.014,331400,298000,33400,469200,38186630000,4480.0,0.0,
2341,厚型,,Hi-SC105-900-厚型-140-14,SC,900,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,14,325,205000,0,SKK490,334300,295300,39000,495000,40724880000,2040.0,3056.0,5159.0,2435.0,3663.0,1.029,331400,295300,36100,480500,39263570000,4810.0,0.0,
2342,厚型,,Hi-SC105-900-厚型-140-15,SC,900,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,15,325,205000,0,SKK490,334300,292600,41700,506300,41794140000,2172.0,3253.0,5481.0,2606.0,3920.0,1.044,331400,292600,38900,491800,40332990000,5135.0,0.0,
2343,厚型,,Hi-SC105-900-厚型-140-16,SC,900,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,16,325,205000,0,SKK490,334300,289800,44400,517600,42855890000,2302.0,3448.0,5798.0,2777.0,4176.0,1.058,331400,289800,41600,503100,41394890000,5455.0,0.0,
2344,厚型,,Hi-SC105-900-厚型-140-17,SC,900,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,17,325,205000,0,SKK490,334300,287100,47200,528800,43910150000,2432.0,3642.0,6110.0,2947.0,4432.0,1.073,331400,287100,44300,514300,42449320000,5770.0,0.0,
2345,厚型,,Hi-SC105-900-厚型-140-18,SC,900,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,18,325,205000,0,SKK490,334300,284400,49900,540000,44956940000,2560.0,3835.0,6417.0,3117.0,4688.0,1.088,331400,284400,47100,525500,43496300000,6080.0,0.0,
2346,厚型,,Hi-SC105-900-厚型-140-19,SC,900,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,19,325,205000,0,SKK490,334300,281700,52600,551200,45996290000,2688.0,4026.0,6720.0,3286.0,4943.0,1.102,331400,281700,49800,536700,44535840000,6386.0,0.0,
2347,厚型,,Hi-SC105-900-厚型-140-20,SC,900,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,20,325,205000,0,SKK490,334300,279000,55300,562300,47028220000,2815.0,4216.0,7019.0,3455.0,5197.0,1.117,331400,279000,52500,547900,45567970000,6687.0,0.0,
2348,厚型,,Hi-SC105-900-厚型-140-21,SC,900,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,21,325,205000,0,SKK490,334300,276300,58000,573500,48052750000,2941.0,4405.0,7313.0,3624.0,5451.0,1.132,331400,276300,55200,559000,46592710000,6984.0,0.0,
2349,厚型,,Hi-SC105-900-厚型-140-22,SC,900,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,22,325,205000,0,SKK490,334300,273600,60700,584600,49069910000,3066.0,4593.0,7603.0,3792.0,5704.0,1.146,331400,273600,57900,570100,47610090000,7277.0,0.0,
2350,厚型,,Hi-SC105-900-厚型-140-23,SC,900,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,23,325,205000,0,SKK490,334300,270900,63400,595700,50079720000,3191.0,4779.0,7889.0,3960.0,5956.0,1.161,331400,270900,60500,581200,48620140000,7565.0,0.0,
2351,厚型,,Hi-SC105-900-厚型-140-24,SC,900,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,24,325,205000,0,SKK490,334300,268200,66000,606700,51082210000,3314.0,4964.0,8171.0,4128.0,6208.0,1.175,331400,268200,63200,592200,49622870000,7850.0,0.0,
2352,厚型,,Hi-SC105-900-厚型-140-25,SC,900,140,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,25,325,205000,0,SKK490,334300,265500,68700,617700,52077390000,3409.0,5148.0,8450.0,4295.0,6459.0,1.189,331400,265500,65900,603300,50618300000,8130.0,0.0,
2353,特厚型,,Hi-SC105-900-特厚型-160-6,SC,900,160,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,6,325,205000,0,SKK490,372000,355100,16900,441500,33595760000,941.0,1409.0,2397.0,1053.0,1584.0,1.002,369100,355100,14000,427000,32133640000,2014.0,0.0,
2354,特厚型,,Hi-SC105-900-特厚型-160-7,SC,900,160,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,7,325,205000,0,SKK490,372000,352300,19600,453000,34726000000,1084.0,1623.0,2763.0,1227.0,1845.0,1.017,369100,352300,16800,438500,33263940000,2386.0,0.0,
2355,特厚型,,Hi-SC105-900-特厚型-160-8,SC,900,160,105,60,0,0,40000,0,0,0,0,0,false,0,0,0,0,0,0,8,325,205000,0,SKK490,372000,349500,22400,464400,35848520000,1225.0,1835.0,3122.0,1401.0,2107.0,1.032,369100,349500,19600,450000,34386540000,2750.0,0.0,
