Maker,Series,Shape,Name,Do,D,t,ThicknessType,Fc,PrestressType,PcDesignation,PcCount,Ap,PCD,BarDesignation,BarCount,Ag,BarPCD,Ao,Ae,So,SoFromSection,Io,Ie,Ze,SigmaCe,ShearBarStdDia490,ShearBarStdPitch490,ShearBarStdDia785,ShearBarStdPitch785,ShearBarHighDia785,ShearBarHighPitch785,Msc,Mal,Mas,Mu,Qal,QasStd10,QasStd15,QasStd20,QuStd10,QuStd15,QuStd20,QasHigh10,QasHigh15,QasHigh20,QuHigh10,QuHigh15,QuHigh20,Nal,PhcAe,PhcIe,PhcSigmaCe,PhcMc,PhcMu,PhcQas,PhcQu,PhcNal,Ec,Ftp,SigmaPu,Ep,BarFtu,BarFy,Er,BarAllowLong,BarAllowLongD29Up,BarAllowShort,FcAllowCompLong,FcAllowCompShort,PrcAllowDiagLong,PhcAllowDiagLong,PhcAllowDiagShort,PhcAllowBendTensLongFactor,PhcAllowBendTensShortFactor,MassPerM,NodePitch,HeadOffset,ToeOffset,Note
ジャパンパイル,JP-NPRC105,節杭,1000-800,1000.0,800.0,110.0,標準,105.0,ⅡA,11.2,18,1800.0,700.0,D22,9,3484.0,686.0,238400.0,260000.0,26407000.0,26407333.333333332,14551000000.0,15839000000.0,39597000.0,5.6,8.5,60.0,7.5,75.0,7.5,50.0,457.5,628.1,819.5,1235.0,377.0,819.0,624.0,521.0,1228.0,936.0,782.0,900.0,705.0,602.0,1350.0,1057.0,903.0,6344.0,245600.0,14992000000.0,5.9,503.0,868.0,452.0,592.0,5919.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.836,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,900-800,900.0,800.0,110.0,標準,105.0,ⅡA,11.2,18,1800.0,700.0,D22,9,3484.0,686.0,238400.0,260000.0,26407000.0,26407333.333333332,14551000000.0,15839000000.0,39597000.0,5.6,8.5,60.0,7.5,75.0,7.5,50.0,457.5,628.1,819.5,1235.0,377.0,819.0,624.0,521.0,1228.0,936.0,782.0,900.0,705.0,602.0,1350.0,1057.0,903.0,6344.0,245600.0,14992000000.0,5.9,503.0,868.0,452.0,592.0,5919.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.779,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-800,1000.0,800.0,110.0,標準,105.0,ⅡB,11.2,18,1800.0,700.0,D16,18,3575.0,693.0,238400.0,260400.0,26407000.0,26407333.333333332,14551000000.0,15879000000.0,39697000.0,5.6,8.5,60.0,7.5,75.0,7.5,50.0,457.5,632.6,826.0,1246.0,378.0,821.0,626.0,523.0,1232.0,939.0,784.0,902.0,707.0,603.0,1353.0,1060.0,905.0,6354.0,245600.0,14992000000.0,5.9,503.0,868.0,452.0,592.0,5919.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.836,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,900-800,900.0,800.0,110.0,標準,105.0,ⅡB,11.2,18,1800.0,700.0,D16,18,3575.0,693.0,238400.0,260400.0,26407000.0,26407333.333333332,14551000000.0,15879000000.0,39697000.0,5.6,8.5,60.0,7.5,75.0,7.5,50.0,457.5,632.6,826.0,1246.0,378.0,821.0,626.0,523.0,1232.0,939.0,784.0,902.0,707.0,603.0,1353.0,1060.0,905.0,6354.0,245600.0,14992000000.0,5.9,503.0,868.0,452.0,592.0,5919.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.779,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-800,1000.0,800.0,110.0,標準,105.0,Ⅲ,11.2,18,1800.0,700.0,D19,18,5157.0,689.0,238400.0,266900.0,26407000.0,26407333.333333332,14551000000.0,16256000000.0,40641000.0,5.5,8.5,60.0,7.5,75.0,7.5,50.0,464.8,674.9,934.6,1405.0,384.0,859.0,651.0,542.0,1288.0,977.0,813.0,940.0,732.0,623.0,1410.0,1098.0,934.0,6539.0,245600.0,14992000000.0,5.9,503.0,868.0,452.0,592.0,5919.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.836,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,900-800,900.0,800.0,110.0,標準,105.0,Ⅲ,11.2,18,1800.0,700.0,D19,18,5157.0,689.0,238400.0,266900.0,26407000.0,26407333.333333332,14551000000.0,16256000000.0,40641000.0,5.5,8.5,60.0,7.5,75.0,7.5,50.0,464.8,674.9,934.6,1405.0,384.0,859.0,651.0,542.0,1288.0,977.0,813.0,940.0,732.0,623.0,1410.0,1098.0,934.0,6539.0,245600.0,14992000000.0,5.9,503.0,868.0,452.0,592.0,5919.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.779,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-800,1000.0,800.0,110.0,標準,105.0,Ⅳ,11.2,18,1800.0,700.0,D22,18,6968.0,686.0,238400.0,274400.0,26407000.0,26407333.333333332,14551000000.0,16686000000.0,41714000.0,5.4,8.5,60.0,7.5,75.0,7.5,50.0,472.3,719.8,1056.0,1581.0,391.0,895.0,676.0,560.0,1342.0,1014.0,841.0,976.0,757.0,641.0,1463.0,1135.0,962.0,6750.0,245600.0,14992000000.0,5.9,503.0,868.0,452.0,592.0,5919.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.836,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,900-800,900.0,800.0,110.0,標準,105.0,Ⅳ,11.2,18,1800.0,700.0,D22,18,6968.0,686.0,238400.0,274400.0,26407000.0,26407333.333333332,14551000000.0,16686000000.0,41714000.0,5.4,8.5,60.0,7.5,75.0,7.5,50.0,472.3,719.8,1056.0,1581.0,391.0,895.0,676.0,560.0,1342.0,1014.0,841.0,976.0,757.0,641.0,1463.0,1135.0,962.0,6750.0,245600.0,14992000000.0,5.9,503.0,868.0,452.0,592.0,5919.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.779,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-800,1000.0,800.0,110.0,標準,105.0,Ⅴ,11.2,18,1800.0,700.0,D25,18,9121.0,682.0,238400.0,283300.0,26407000.0,26407333.333333332,14551000000.0,17183000000.0,42958000.0,5.2,8.5,60.0,7.5,75.0,7.5,50.0,477.1,768.9,1193.0,1783.0,397.0,929.0,699.0,578.0,1394.0,1049.0,867.0,1010.0,780.0,659.0,1515.0,1170.0,988.0,7026.0,245600.0,14992000000.0,5.9,503.0,868.0,452.0,592.0,5919.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.836,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,900-800,900.0,800.0,110.0,標準,105.0,Ⅴ,11.2,18,1800.0,700.0,D25,18,9121.0,682.0,238400.0,283300.0,26407000.0,26407333.333333332,14551000000.0,17183000000.0,42958000.0,5.2,8.5,60.0,7.5,75.0,7.5,50.0,477.1,768.9,1193.0,1783.0,397.0,929.0,699.0,578.0,1394.0,1049.0,867.0,1010.0,780.0,659.0,1515.0,1170.0,988.0,7026.0,245600.0,14992000000.0,5.9,503.0,868.0,452.0,592.0,5919.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.779,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-800,1000.0,800.0,110.0,標準,105.0,Ⅵ,11.2,18,1800.0,700.0,D29,18,11563.0,679.0,238400.0,293300.0,26407000.0,26407333.333333332,14551000000.0,17745000000.0,44363000.0,5.0,8.5,60.0,7.5,75.0,7.5,50.0,487.5,822.4,1346.0,2007.0,403.0,963.0,722.0,595.0,1444.0,1082.0,892.0,1044.0,803.0,675.0,1566.0,1204.0,1013.0,7333.0,245600.0,14992000000.0,5.9,503.0,868.0,452.0,592.0,5919.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.836,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,900-800,900.0,800.0,110.0,標準,105.0,Ⅵ,11.2,18,1800.0,700.0,D29,18,11563.0,679.0,238400.0,293300.0,26407000.0,26407333.333333332,14551000000.0,17745000000.0,44363000.0,5.0,8.5,60.0,7.5,75.0,7.5,50.0,487.5,822.4,1346.0,2007.0,403.0,963.0,722.0,595.0,1444.0,1082.0,892.0,1044.0,803.0,675.0,1566.0,1204.0,1013.0,7333.0,245600.0,14992000000.0,5.9,503.0,868.0,452.0,592.0,5919.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.779,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-800,1000.0,800.0,110.0,標準,105.0,Ⅶ,11.2,18,1800.0,700.0,D32,18,14296.0,675.0,238400.0,304600.0,26407000.0,26407333.333333332,14551000000.0,18356000000.0,45890000.0,4.9,8.5,60.0,7.5,75.0,7.5,50.0,500.2,877.6,1522.0,2250.0,414.0,996.0,744.0,612.0,1494.0,1116.0,917.0,1077.0,825.0,692.0,1615.0,1238.0,1039.0,7645.0,245600.0,14992000000.0,5.9,503.0,868.0,452.0,592.0,5919.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.836,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,900-800,900.0,800.0,110.0,標準,105.0,Ⅶ,11.2,18,1800.0,700.0,D32,18,14296.0,675.0,238400.0,304600.0,26407000.0,26407333.333333332,14551000000.0,18356000000.0,45890000.0,4.9,8.5,60.0,7.5,75.0,7.5,50.0,500.2,877.6,1522.0,2250.0,414.0,996.0,744.0,612.0,1494.0,1116.0,917.0,1077.0,825.0,692.0,1615.0,1238.0,1039.0,7645.0,245600.0,14992000000.0,5.9,503.0,868.0,452.0,592.0,5919.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.779,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-800,1000.0,800.0,130.0,特厚,105.0,ⅠA,11.2,18,1800.0,700.0,D13,18,2281.0,697.0,273600.0,290200.0,29545000.0,29544666.666666668,15932000000.0,16945000000.0,42364000.0,5.1,8.5,60.0,7.5,75.0,7.5,50.0,470.2,606.7,740.3,1113.0,410.0,825.0,628.0,524.0,1237.0,941.0,785.0,905.0,707.0,603.0,1357.0,1061.0,905.0,7226.0,280800.0,16373000000.0,5.2,521.0,868.0,499.0,657.0,6964.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.927,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,900-800,900.0,800.0,130.0,特厚,105.0,ⅠA,11.2,18,1800.0,700.0,D13,18,2281.0,697.0,273600.0,290200.0,29545000.0,29544666.666666668,15932000000.0,16945000000.0,42364000.0,5.1,8.5,60.0,7.5,75.0,7.5,50.0,470.2,606.7,740.3,1113.0,410.0,825.0,628.0,524.0,1237.0,941.0,785.0,905.0,707.0,603.0,1357.0,1061.0,905.0,7226.0,280800.0,16373000000.0,5.2,521.0,868.0,499.0,657.0,6964.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.87,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-800,1000.0,800.0,130.0,特厚,105.0,ⅠB,11.2,18,1800.0,700.0,D19,9,2579.0,689.0,273600.0,291500.0,29545000.0,29544666.666666668,15932000000.0,17005000000.0,42513000.0,5.1,8.5,60.0,7.5,75.0,7.5,50.0,471.9,621.1,762.9,1143.0,411.0,835.0,635.0,529.0,1253.0,952.0,794.0,915.0,715.0,609.0,1372.0,1072.0,913.0,7258.0,280800.0,16373000000.0,5.2,521.0,868.0,499.0,657.0,6964.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.927,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,900-800,900.0,800.0,130.0,特厚,105.0,ⅠB,11.2,18,1800.0,700.0,D19,9,2579.0,689.0,273600.0,291500.0,29545000.0,29544666.666666668,15932000000.0,17005000000.0,42513000.0,5.1,8.5,60.0,7.5,75.0,7.5,50.0,471.9,621.1,762.9,1143.0,411.0,835.0,635.0,529.0,1253.0,952.0,794.0,915.0,715.0,609.0,1372.0,1072.0,913.0,7258.0,280800.0,16373000000.0,5.2,521.0,868.0,499.0,657.0,6964.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.87,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-800,1000.0,800.0,130.0,特厚,105.0,ⅡA,11.2,18,1800.0,700.0,D22,9,3484.0,686.0,273600.0,295200.0,29545000.0,29544666.666666668,15932000000.0,17220000000.0,43050000.0,5.0,8.5,60.0,7.5,75.0,7.5,50.0,473.5,655.3,821.8,1235.0,413.0,863.0,653.0,543.0,1294.0,980.0,815.0,943.0,733.0,623.0,1414.0,1100.0,934.0,7380.0,280800.0,16373000000.0,5.2,521.0,868.0,499.0,657.0,6964.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.927,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,900-800,900.0,800.0,130.0,特厚,105.0,ⅡA,11.2,18,1800.0,700.0,D22,9,3484.0,686.0,273600.0,295200.0,29545000.0,29544666.666666668,15932000000.0,17220000000.0,43050000.0,5.0,8.5,60.0,7.5,75.0,7.5,50.0,473.5,655.3,821.8,1235.0,413.0,863.0,653.0,543.0,1294.0,980.0,815.0,943.0,733.0,623.0,1414.0,1100.0,934.0,7380.0,280800.0,16373000000.0,5.2,521.0,868.0,499.0,657.0,6964.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.87,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-800,1000.0,800.0,130.0,特厚,105.0,ⅡB,11.2,18,1800.0,700.0,D16,18,3575.0,693.0,273600.0,295600.0,29545000.0,29544666.666666668,15932000000.0,17260000000.0,43150000.0,5.0,8.5,60.0,7.5,75.0,7.5,50.0,474.6,659.2,828.1,1246.0,414.0,865.0,655.0,544.0,1298.0,983.0,817.0,945.0,735.0,624.0,1418.0,1103.0,936.0,7390.0,280800.0,16373000000.0,5.2,521.0,868.0,499.0,657.0,6964.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.927,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,900-800,900.0,800.0,130.0,特厚,105.0,ⅡB,11.2,18,1800.0,700.0,D16,18,3575.0,693.0,273600.0,295600.0,29545000.0,29544666.666666668,15932000000.0,17260000000.0,43150000.0,5.0,8.5,60.0,7.5,75.0,7.5,50.0,474.6,659.2,828.1,1246.0,414.0,865.0,655.0,544.0,1298.0,983.0,817.0,945.0,735.0,624.0,1418.0,1103.0,936.0,7390.0,280800.0,16373000000.0,5.2,521.0,868.0,499.0,657.0,6964.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.87,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-800,1000.0,800.0,130.0,特厚,105.0,Ⅲ,11.2,18,1800.0,700.0,D19,18,5157.0,689.0,273600.0,302100.0,29545000.0,29544666.666666668,15932000000.0,17638000000.0,44094000.0,4.9,8.5,60.0,7.5,75.0,7.5,50.0,480.6,711.2,935.3,1405.0,420.0,906.0,683.0,565.0,1359.0,1024.0,848.0,986.0,763.0,645.0,1478.0,1144.0,968.0,7583.0,280800.0,16373000000.0,5.2,521.0,868.0,499.0,657.0,6964.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.927,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,900-800,900.0,800.0,130.0,特厚,105.0,Ⅲ,11.2,18,1800.0,700.0,D19,18,5157.0,689.0,273600.0,302100.0,29545000.0,29544666.666666668,15932000000.0,17638000000.0,44094000.0,4.9,8.5,60.0,7.5,75.0,7.5,50.0,480.6,711.2,935.3,1405.0,420.0,906.0,683.0,565.0,1359.0,1024.0,848.0,986.0,763.0,645.0,1478.0,1144.0,968.0,7583.0,280800.0,16373000000.0,5.2,521.0,868.0,499.0,657.0,6964.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.87,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-800,1000.0,800.0,130.0,特厚,105.0,Ⅳ,11.2,18,1800.0,700.0,D22,18,6968.0,686.0,273600.0,309600.0,29545000.0,29544666.666666668,15932000000.0,18067000000.0,45167000.0,4.8,8.5,60.0,7.5,75.0,7.5,50.0,487.8,760.4,1057.0,1582.0,427.0,944.0,709.0,585.0,1416.0,1064.0,878.0,1024.0,789.0,665.0,1536.0,1183.0,997.0,7802.0,280800.0,16373000000.0,5.2,521.0,868.0,499.0,657.0,6964.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.927,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,900-800,900.0,800.0,130.0,特厚,105.0,Ⅳ,11.2,18,1800.0,700.0,D22,18,6968.0,686.0,273600.0,309600.0,29545000.0,29544666.666666668,15932000000.0,18067000000.0,45167000.0,4.8,8.5,60.0,7.5,75.0,7.5,50.0,487.8,760.4,1057.0,1582.0,427.0,944.0,709.0,585.0,1416.0,1064.0,878.0,1024.0,789.0,665.0,1536.0,1183.0,997.0,7802.0,280800.0,16373000000.0,5.2,521.0,868.0,499.0,657.0,6964.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.87,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-800,1000.0,800.0,130.0,特厚,105.0,Ⅴ,11.2,18,1800.0,700.0,D25,18,9121.0,682.0,273600.0,318500.0,29545000.0,29544666.666666668,15932000000.0,18564000000.0,46410000.0,4.7,8.5,60.0,7.5,75.0,7.5,50.0,496.6,813.8,1198.0,1787.0,435.0,982.0,735.0,605.0,1474.0,1103.0,907.0,1062.0,815.0,685.0,1593.0,1222.0,1027.0,8058.0,280800.0,16373000000.0,5.2,521.0,868.0,499.0,657.0,6964.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.927,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,900-800,900.0,800.0,130.0,特厚,105.0,Ⅴ,11.2,18,1800.0,700.0,D25,18,9121.0,682.0,273600.0,318500.0,29545000.0,29544666.666666668,15932000000.0,18564000000.0,46410000.0,4.7,8.5,60.0,7.5,75.0,7.5,50.0,496.6,813.8,1198.0,1787.0,435.0,982.0,735.0,605.0,1474.0,1103.0,907.0,1062.0,815.0,685.0,1593.0,1222.0,1027.0,8058.0,280800.0,16373000000.0,5.2,521.0,868.0,499.0,657.0,6964.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.87,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-800,1000.0,800.0,130.0,特厚,105.0,Ⅵ,11.2,18,1800.0,700.0,D29,18,11563.0,679.0,273600.0,328500.0,29545000.0,29544666.666666668,15932000000.0,19126000000.0,47816000.0,4.5,8.5,60.0,7.5,75.0,7.5,50.0,502.1,871.0,1349.0,2013.0,440.0,1018.0,759.0,623.0,1528.0,1139.0,934.0,1098.0,839.0,702.0,1647.0,1259.0,1054.0,8377.0,280800.0,16373000000.0,5.2,521.0,868.0,499.0,657.0,6964.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.927,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,900-800,900.0,800.0,130.0,特厚,105.0,Ⅵ,11.2,18,1800.0,700.0,D29,18,11563.0,679.0,273600.0,328500.0,29545000.0,29544666.666666668,15932000000.0,19126000000.0,47816000.0,4.5,8.5,60.0,7.5,75.0,7.5,50.0,502.1,871.0,1349.0,2013.0,440.0,1018.0,759.0,623.0,1528.0,1139.0,934.0,1098.0,839.0,702.0,1647.0,1259.0,1054.0,8377.0,280800.0,16373000000.0,5.2,521.0,868.0,499.0,657.0,6964.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.87,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-800,1000.0,800.0,130.0,特厚,105.0,Ⅶ,11.2,18,1800.0,700.0,D32,18,14296.0,675.0,273600.0,339800.0,29545000.0,29544666.666666668,15932000000.0,19737000000.0,49343000.0,4.4,8.5,60.0,7.5,75.0,7.5,50.0,513.2,930.1,1524.0,2259.0,450.0,1054.0,784.0,641.0,1581.0,1175.0,961.0,1134.0,863.0,721.0,1701.0,1295.0,1081.0,8699.0,280800.0,16373000000.0,5.2,521.0,868.0,499.0,657.0,6964.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.927,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,900-800,900.0,800.0,130.0,特厚,105.0,Ⅶ,11.2,18,1800.0,700.0,D32,18,14296.0,675.0,273600.0,339800.0,29545000.0,29544666.666666668,15932000000.0,19737000000.0,49343000.0,4.4,8.5,60.0,7.5,75.0,7.5,50.0,513.2,930.1,1524.0,2259.0,450.0,1054.0,784.0,641.0,1581.0,1175.0,961.0,1134.0,863.0,721.0,1701.0,1295.0,1081.0,8699.0,280800.0,16373000000.0,5.2,521.0,868.0,499.0,657.0,6964.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.87,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-900,1100.0,900.0,120.0,標準,105.0,ⅠA,11.2,20,2000.0,790.0,D13,20,2534.0,787.0,294100.0,312500.0,36792000.0,36792000.0,22892000000.0,24326000000.0,54059000.0,5.2,8.5,55.0,7.5,70.0,7.5,45.0,609.3,766.8,935.5,1410.0,440.0,952.0,730.0,613.0,1429.0,1095.0,920.0,1051.0,829.0,712.0,1577.0,1244.0,1068.0,7750.0,302100.0,23485000000.0,5.4,672.0,1098.0,537.0,706.0,7432.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.005,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-900,1000.0,900.0,120.0,標準,105.0,ⅠA,11.2,20,2000.0,790.0,D13,20,2534.0,787.0,294100.0,312500.0,36792000.0,36792000.0,22892000000.0,24326000000.0,54059000.0,5.2,8.5,55.0,7.5,70.0,7.5,45.0,609.3,766.8,935.5,1410.0,440.0,952.0,730.0,613.0,1429.0,1095.0,920.0,1051.0,829.0,712.0,1577.0,1244.0,1068.0,7750.0,302100.0,23485000000.0,5.4,672.0,1098.0,537.0,706.0,7432.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.942,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-900,1100.0,900.0,120.0,標準,105.0,ⅠB,11.2,20,2000.0,790.0,D19,10,2865.0,779.0,294100.0,313900.0,36792000.0,36792000.0,22892000000.0,24414000000.0,54253000.0,5.2,8.5,55.0,7.5,70.0,7.5,45.0,609.3,775.7,954.6,1449.0,438.0,963.0,737.0,618.0,1445.0,1106.0,927.0,1062.0,836.0,717.0,1593.0,1254.0,1076.0,7785.0,302100.0,23485000000.0,5.4,672.0,1098.0,537.0,706.0,7432.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.005,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1000-900,1000.0,900.0,120.0,標準,105.0,ⅠB,11.2,20,2000.0,790.0,D19,10,2865.0,779.0,294100.0,313900.0,36792000.0,36792000.0,22892000000.0,24414000000.0,54253000.0,5.2,8.5,55.0,7.5,70.0,7.5,45.0,609.3,775.7,954.6,1449.0,438.0,963.0,737.0,618.0,1445.0,1106.0,927.0,1062.0,836.0,717.0,1593.0,1254.0,1076.0,7785.0,302100.0,23485000000.0,5.4,672.0,1098.0,537.0,706.0,7432.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,0.942,1000.0,600.0,400.0,
ジャパンパイル,JP-NPRC105,節杭,1100-900,1100.0,900.0,120.0,標準,105.0,ⅡA,11.2,20,2000.0,790.0,D22,10,3871.0,776.0,294100.0,318000.0,36792000.0,36792000.0,22892000000.0,24720000000.0,54933000.0,5.1,8.5,55.0,7.5,70.0,7.5,45.0,613.2,828.7,1039.0,1570.0,443.0,995.0,759.0,635.0,1493.0,1139.0,953.0,1094.0,858.0,734.0,1641.0,1288.0,1101.0,7918.0,302100.0,23485000000.0,5.4,672.0,1098.0,537.0,706.0,7432.0,40000.0,1275.0,1420.0,200000.0,490.0,345.0,205000.0,215.0,195.0,345.0,30.0,60.0,1.2,1.2,1.8,0.25,0.5,1.005,1000.0,600.0,400.0,
